,Unnamed: 0,date,time,name,username,state,tweet
2547,2547,2022-05-05,20:51:48,TheBlaze,theblaze,Dallas,Liberals rail Republican Sen. Susan Collins refuses vote Democrats codify abortion rights https://t.co/Pi37QMN1cq
2548,2548,2022-05-05,20:51:07,bwthhybl,miizkhalifa,Dallas,People gone traumatic experience sad story justify abortion!!
2549,2549,2022-05-05,20:51:02,Goals For All,goalsforall,Dallas,"@MKKidWrangler You write interesting stuff. It’s easy that. Just remember, retweets already read. Find people talking what’s trending ask question one articles. Like, legalizing Abortion."
2550,2550,2022-05-05,20:47:18,Thoma Lile,thomalile,Dallas,@lovetobenaked7 @DianaMiller5 @VikingJonesy Miscarriage spontaneous abortion.
2551,2551,2022-05-05,20:44:48,Joyce Janelle Bates,bates_janelle,Dallas,"@ksorbs I would rather another 10 lb baby flat screen. If abortion, pat it. That simple."
2552,2552,2022-05-05,20:44:23,Snow Lynx 🇺🇦🏳️‍🌈✡️,snow_lynx,Dallas,@WajahatAli And employers would government-mandated separate banks PTO medical needs parental needs pregnant person retract regular sick time vacation time. And abortion services would 100% covered government.
2553,2553,2022-05-05,20:44:20,John,freespeechzeus,Dallas,Roe isn’t bad abortion bad. Roe bad it’s bad law.
2554,2554,2022-05-05,20:40:14,Skumlord,sebbyvalo,Dallas,abortion murder guys ✋😔 even youre raped incest both!!! clumps cells important person lived lives past womb
2555,2555,2022-05-05,20:39:48,D€AGL€ ✪,g5deagle,Dallas,@RicoBreezy23 @tariqnasheed If secretly anti-abortion would literally thing like her.
2556,2556,2022-05-05,20:38:04,😊,byoda02,Dallas,"@ErickaAndersen @benshapiro You don’t even involve religion, human being, killing baby murder. Your making excuses abortion, basically saying religion organization support, women kill babies , ridiculous."
2557,2557,2022-05-05,20:37:38,Jeffrey Mobley,jeffmobley1998,Dallas,"""I've noticed everyone abortion already born."" - Ronald Reagan"
2558,2558,2022-05-05,20:36:46,voteCrosby supports diversity of opinion,votecrosby,Dallas,"I take hard stand abortion issue, either against. But, I see things like certainly shine negative light unrestricted abortions. https://t.co/l6PwFRSai0"
2559,2559,2022-05-05,20:36:44,Rick murr,rick_murr,Dallas,@Babs4963 @NBSaphierMD Abortion murder child.
2560,2560,2022-05-05,20:31:56,Mr Doctor Lawyer,mrdoctorlawyer,Dallas,@DavidJo07115404 @NCrosshair @kaya_masters Early term abortion important health prosperity society. The factors reduces abortion rates related anyway access. Which intellectually makes zero sense.
2561,2561,2022-05-05,20:31:37,TeckieGirl #VOTEBLUE (she/her) ✊🏽😷💙🐶🍪,teckiegirl,Dallas,"Here’s ANOTHER THING THEY WANT TO DO. IF YOU BECOME A FELON (abortion, miscarriage raped made carry child term) YOU CANNOT VOTE. GET IN THE STREETS!!!! Vote bad dems (Manchin Sinema)"
2562,2562,2022-05-05,20:29:02,TEXAS LIBERTY REBEL,natalieliberty1,Dallas,"These people disgusting! Act like giant babies don’t get they’re evil way! Abortion rights group doxxes Supreme Court justices, offers stipends protests https://t.co/oHIJOvTa4z"
2563,2563,2022-05-05,20:27:29,Mr Doctor Lawyer,mrdoctorlawyer,Dallas,@DavidJo07115404 @NCrosshair @kaya_masters Not people unlucky live states can’t get abortions in. Those states get least amount government support. Not mention states like TX already take money federal budget give back
2564,2564,2022-05-05,20:26:17,Emily Winston,emywinst,Dallas,I'm going made shirt says: ABORTION IS HEALTHCARE Give thumbs retweet think great idea
2565,2565,2022-05-05,20:24:58,🇺🇦🏳️‍🌈BobbyDFW🏳️‍🌈🇺🇦,bobbyhome,Dallas,Abortion murder. The 2nd Amendment murder.
2566,2566,2022-05-05,20:23:38,mickey🖖🪐☄,mickeya55,Dallas,"@GOPescapee @Out5p0ken HAD reasonable abortion laws FOR YEARS. but, no, gives women much choice, repubs began chipping away them. yippee😒"
2567,2567,2022-05-05,20:22:00,Julia Fleming,wearethesame77,Dallas,Susan Collins Says No Democrats’ Abortion-Rights Bill Because It Contains Too Many Abortion Rights https://t.co/L9KYlPU1vy
2568,2568,2022-05-05,20:20:53,Julia Fleming,wearethesame77,Dallas,Alito’s draft ruling abortion warning LGBTQ Americans https://t.co/G4wVdG0Dca
2569,2569,2022-05-05,20:20:31,North Texas Beer Run 🍊🚚🚜,texas_run,Dallas,No god fearing person would support abortion let alone aborted born... CHAMGE MY MIND!
2570,2570,2022-05-05,20:20:16,Julia Fleming,wearethesame77,Dallas,Why Queer People Need Access Abortion Why We Must Protect Roe https://t.co/GT43SfCh7N
2571,2571,2022-05-05,20:19:59,Julia Fleming,wearethesame77,Dallas,Connecticut governor signs law protecting abortion seekers providers out-of-state lawsuits https://t.co/sG7U1rD9HP
2572,2572,2022-05-05,20:19:51,Mr Doctor Lawyer,mrdoctorlawyer,Dallas,@DavidJo07115404 @NCrosshair @kaya_masters The rich Christian girls daddy take state. The poor Christian girls buy pills online abortion themselves. Many poor girls end live long health issues result. All solution doesn’t address problem.
2573,2573,2022-05-05,20:17:48,Steve n Stocks,stevenstocks5,Dallas,"@milburnpennyba2 Maternity leave? WT…you must life story tied position topic, original thread. And I cool that…Maternity leave, abortion? Don’t get it. 🤷🏼‍♂️"
2574,2574,2022-05-05,20:16:19,Mr Doctor Lawyer,mrdoctorlawyer,Dallas,"@DavidJo07115404 @NCrosshair @kaya_masters Firstly, restricting abortion doesn’t reduce abortions."
2575,2575,2022-05-05,20:15:18,Richard Markham,rmarkham62,Dallas,"@Alessan45390750 @FormerlyCBM @JediBearBob You ignoring liberals pushing abortions time birth, extreme standard. You're right change, reason direction wrong."
2576,2576,2022-05-05,20:14:59,Marilyn,marilyn39400506,Dallas,@KevinRothrock Does sound like abbott Texas? Putting bounty ratting one supposed assisted facilitated abortion. A young woman tried abort baby ended hospital arrested charged w murder. She ratted nurse.
2577,2577,2022-05-05,20:14:53,logan vasquez,loganvasquez126,Dallas,@ashzo_ @Jazzy_Force @Deathssoulsnipe @sarahclazarus Same could said abortion. Lol.
2578,2578,2022-05-05,20:12:13,Julia Fleming,wearethesame77,Dallas,Hochul ask feds help out-of-state patients seeking abortion Roe v. Wade overturned https://t.co/pRvVROeBZp
2579,2579,2022-05-05,20:09:10,Michaela,ms_ghosthunter,Dallas,@AngelComrade @cerr1d @Happycatdcl @RozFranklin51 This crap laughable. You bring bullcrap justify horrific acts. Murder murder. Plain &amp; simple. Abortion Murder! https://t.co/LXMP6ercMz
2580,2580,2022-05-05,20:08:44,Julia Fleming,wearethesame77,Dallas,Abortion Resources Texans Beyond https://t.co/92KV1rbYEP
2581,2581,2022-05-05,20:08:23,Julia Fleming,wearethesame77,Dallas,"Religion, gender, best predictor views abortion https://t.co/iUanTBf7iL"
2582,2582,2022-05-05,20:08:15,chase,chaserpent,Dallas,"Jokes anti-abortion people, speak likely I start drop-kicking toddlers"
2583,2583,2022-05-05,20:08:03,Michaela,ms_ghosthunter,Dallas,@cerr1d @AngelComrade @Happycatdcl @RozFranklin51 This NOTHING TO DO WITH RELIGION! Murder murder. Plain &amp; simple. Abortion Murder! https://t.co/YCuwwRn6g9
2584,2584,2022-05-05,20:07:36,Julia Fleming,wearethesame77,Dallas,"#FUCKcollins!!!!!!Collins expected oppose Democrats' bill protecting abortion rights, citing concerns scope https://t.co/UlVIqSpHa8"
2585,2585,2022-05-05,20:07:27,Teej,tjgardner96,Dallas,@tyfighter41 This whole abortion thing exactly founding fathers wanted separation church state
2586,2586,2022-05-05,20:07:14,Michaela,ms_ghosthunter,Dallas,@HolSmale Ill greeting repented I. I pray God doesnt put charge Judgment. It wont good baby abortion murderers! https://t.co/esHaANVEnQ
2587,2587,2022-05-05,20:05:53,Michaela,ms_ghosthunter,Dallas,"@AngelComrade @Happycatdcl @cerr1d @RozFranklin51 You disgusted want. Sticks &amp; stones may break bones…but, Murder murder. Plain &amp; simple. Abortion Murder! https://t.co/Q8x1k5hCup"
2588,2588,2022-05-05,20:05:01,Michaela,ms_ghosthunter,Dallas,@emptycontent @Baileymoon15 You sit throne lies. Not me. Murder murder. Plain &amp; simple. Abortion Murder! https://t.co/mrn0nwBl42
2589,2589,2022-05-05,20:04:13,Michaela,ms_ghosthunter,Dallas,@elleaditquoi @jordynsleftbrow This isnt religion. Murder murder. Plain &amp; simple. Abortion Murder! https://t.co/AaylCM8YHo
2590,2590,2022-05-05,20:03:12,Michaela,ms_ghosthunter,Dallas,@tinfoilasshat @Keel64s @Limeylizzie Thats said. Murder murder. Plain &amp; simple. Abortion Murder! https://t.co/5VWNDuFvoP
2591,2591,2022-05-05,20:02:38,Michaela,ms_ghosthunter,Dallas,@Antlers_Bone @dreamingfae Murder nothing religion. Murder murder. Plain &amp; simple. Abortion Murder! https://t.co/meqAN8JEWZ
2592,2592,2022-05-05,20:02:19,John Mongo Tooz 🇺🇸 🇺🇦,mongotooz,Dallas,@BiffTheBastard @sickdangles23 @Goshit_Nyurhat @MythinformedMKE @ATHE1STP0WER Did argue able force get abortion?
2593,2593,2022-05-05,20:01:52,Michaela,ms_ghosthunter,Dallas,@Antlers_Bone @dreamingfae Thats laughable. Murder murder. Plain &amp; simple. Abortion Murder! https://t.co/tg97tdyBsr
2594,2594,2022-05-05,20:01:15,Michaela,ms_ghosthunter,Dallas,@Antlers_Bone @dreamingfae Murder murder. Plain &amp; simple. Abortion Murder! https://t.co/Uog51l9YJj
2595,2595,2022-05-05,20:00:43,John Mongo Tooz 🇺🇸 🇺🇦,mongotooz,Dallas,"@sickdangles23 @Goshit_Nyurhat @MythinformedMKE @ATHE1STP0WER You said consultation, say. Bearing pregnancy choice alone. Her private Dr. appointment. Her HIPAA. She's looking abortion married wanting child. Consensual sex mean forced child."
2596,2596,2022-05-05,19:57:10,Buck Flake Coleman,thanx4alldafish,Dallas,"@TRHLofficial My wife I 💯 this. Even man, loss undeniably devastating. My wife, grieves still, even 3 years MC. It’s nearly thing. Do people get abortions feel sad? I believe do, along remorse loss, it’s"
2597,2597,2022-05-05,19:56:55,mickey🖖🪐☄,mickeya55,Dallas,"@_john92_ @bweesdad @HAC3 @JoyceWhiteVance reside head heart infringe anyone else's beliefs. dont support abortion, dont get one. take choice someone may best choice."
2598,2598,2022-05-05,19:53:41,Rocky The Ramone,rockytheramone,Dallas,@KangDangz I never said anything supporting abortion 15 weeks That one many tangents You can't blame addressing specific issue correctly I'm trying sort nonsensical side trips keep making
2599,2599,2022-05-05,19:52:12,Christian Alexander Phoenix,cphoenix315,Dallas,@weatherell_ian @abigaildodds What like .00001% abortions?
2600,2600,2022-05-05,19:50:59,Angela Bergmann,angelabfitness,Dallas,If wonder folks opposed abortion - watch this... And tell killing baby.
2601,2601,2022-05-05,19:50:00,Amber Puga MS ⚧🏳️‍⚧️🇲🇽🇺🇸🇺🇦,amber_puga,Dallas,PBS Frontline How Roe v. Wade Came Under Attack Before | The Last Abortion Clinic (ful... https://t.co/Ma39QuTzoq #RoeVWade #ReproductiveRights
2602,2602,2022-05-05,19:48:58,Jeremy,germzfj,Dallas,"@bossballa316 That said, I said pro CHOICE pro abortion there’s key difference. Your view take away body autonomy women deeply rooted sexism feels women’s choices matters less men’s."
2603,2603,2022-05-05,19:48:24,Beva Wisdom,beva5678,Dallas,Is civilized country bans abortion day n age?
2604,2604,2022-05-05,19:47:14,mickey🖖🪐☄,mickeya55,Dallas,"@_john92_ @bweesdad @HAC3 @JoyceWhiteVance logical place abortion. stayed. regardless. forced give parts oir bodies save life EXCEPT womens' unteruses. really cared, everyone would blood donor list, choice. HAVE donate save stranger"
2605,2605,2022-05-05,19:47:05,weyenberg,weyenberg7,Dallas,"@dan_rasper2 @mills_code @RealCandaceO Most us agree limited certain level, abortion providers that. Past first trimester example. What's plan? Ban abortion prosecute women get done? It Is still going happen, dangerous ways."
2606,2606,2022-05-05,19:46:38,Mamie,mc_hyperbole,Dallas,"@Jasperlope Exactly! They see crusade abortion morally righteous. Not saving lives millions unborn, they’re saving souls millions eternal damnation. You cannot argue “well people different worldviews”."
2607,2607,2022-05-05,19:45:20,mickey🖖🪐☄,mickeya55,Dallas,"@ChrisModrow @Kilith4 @GrantBu44050589 @twistedmuser car accident drive one, insurance fix car. abortion like insurance. case everything right, still accident. woman endure life changes body jolly? dont to..."
2608,2608,2022-05-05,19:44:04,BreezyBrent_,breezybrent2,Dallas,Abortion always legal also y’all shouldn’t fucking ever 😭😭😭😂😂 sake humanity figure
2609,2609,2022-05-05,19:38:48,Ben,bvoorhis,Dallas,@TekshowPlays @JubalHarshaw13 @abigaildodds I fail understand impact act abortion? Should stop genocide Yemen it’s extremely poor country live may die poverty?
2610,2610,2022-05-05,19:37:31,mickey🖖🪐☄,mickeya55,Dallas,"@bweesdad @_john92_ @HAC3 @JoyceWhiteVance yes is. 22 25 weeks fetal brain develops enough synapses electrical impulses 'person', ie formed conciuossness. used cutoff abortion: 24weeks. logical, time considering brain dead body."
2611,2611,2022-05-05,19:34:37,☣️Toxic Tex ☣️,textoxic,Dallas,CNN covid death counter need rent Times Square bill board Abortion death counter. Let see number. https://t.co/eLqzpGqgP2
2612,2612,2022-05-05,19:34:08,Stu Burguiere,studoesamerica,Dallas,"The real numbers determine country’s true relationship #abortion. It’s important remember America, whole, made far decent people radical leftists. Listen 👉 https://t.co/g0NE2c3xl0 #RoeVWade https://t.co/TLec5bvXR0"
2613,2613,2022-05-05,19:30:47,🐈‍⬛ 𝕾𝖎𝖐𝖆𝖓𝖉𝖆𝖗 🐈‍⬛,mooncat1313,Dallas,"@scott_sc22 We Texas hate bill affects people color poor people whole lot more. Fact is, NO state abortion restrictions. We make easier NOT harder. Period."
2614,2614,2022-05-05,19:29:43,Karla🌹,eliminateclass,Dallas,"""Abortion rates actually four times higher low-income countries abortion prohibited high-income countries broadly legal."" https://t.co/AAc7Nhtsnw"
2615,2615,2022-05-05,19:27:24,Kathy Lessa,klessa,Dallas,@NWPinPDX @WildPalmsLtd The right talking points appear focusing “the leak” “doesn’t make illegal” Repubs know majority Americans want abortions remain legal. They hedging bets hoping fatigue fight.
2616,2616,2022-05-05,19:25:10,Janelollipop😷,janesan99923908,Dallas,"That Amy woman allowed shamefully body slammed court ignoring cries America, would call Abortion gift God young women loved didn’t want unwanted baby. Her Legacy DONALD TRUMP😑"
2617,2617,2022-05-05,19:24:42,Dallas RN,ripedith,Dallas,I first abortion I wanted finish college rural Nebraska I leaved hostel children weren’t allowed. I wasn’t raped I simply couldn’t afford college child. I graduated debt free following year #abortionstories
2618,2618,2022-05-05,19:22:32,Mr Doctor Lawyer,mrdoctorlawyer,Dallas,@JonnyMicro @kaya_masters What restricting early term abortion accomplish? Go ahead! But don’t uneducated topic.
